,Recipe_Name,Ingredients,Dish_Name
2515,Turkey Cupcakes,"cake,hershey's",cupcakes
2516,Oreo Cupcakes,"cake,cake,butter,sugar,marshmallow,almond,oreo\u00ae",cupcakes
2517,Reese's Cupcakes,"cocoa,flour,baking,baking,salt,butter,sugar,egg,vanilla,chocolate,butter,oil,brown",cupcakes
2518,Melted Ice Cream Cone Cupcakes,"cake,frosting,chips,ice",cupcakes
2519,Butterscotch Cupcakes,"cake,flour,butter,sugar,baking,salt,butter,egg,oil,milk,vanilla,frosting,butter,brown",cupcakes
2520,Tagalong Cupcakes,"cake,butter,butter,sugar,vanilla,chocolate,oil",cupcakes
2521,Watermelon Cupcakes,"cake,cake,egg,butter,oil,milk,chips,food",cupcakes
2522,Mocha Cupcakes,"cake,egg,sugar,butter,chocolate,espresso,water,vanilla,cocoa,beans",cupcakes
2523,White Cupcakes,"flour,sugar,baking,salt,butter,oil,egg,almond",cupcakes
2524,Eggnog Cupcakes,"cake,butter,sugar,egg,flour,baking,baking,salt,nut,egg,rum,frosting,sugar,cinnamon",cupcakes
2525,Nutella Frosted Chocolate Guinness Cupcakes,"oil,butter,sugar,brown",cupcakes
2526,Pink Marble Cupcakes,"cake,egg,milk,oil,sprinkles,cake",cupcakes
2527,Smores Cupcakes,"crust,ham,butter,sugar,cake,flour,chocolate,baking,salt,egg,butter,oil,vanilla,water,frosting,tartar,chocolate",cupcakes
2528,Banoffee Cupcakes,"cake,flour,sugar,baking,baking,butter,egg,egg,vanilla,banana,milk,icing,butter,shortening,sugar,dulce",cupcakes
2529,Champagne Cupcakes,"cake,flour,sugar,baking,baking,butter,egg,vanilla,champ,icing,butter,shortening,sugar",cupcakes
2530,Chocolate Cupcakes with Chocolate Buttercream Frosting,"cocoa,baking,water,butter,oil,sugar,vanilla,salt,egg,egg,flour,butter,sugar",cupcakes
2531,Coconut Cherry Cupcakes,"cake,egg,milk,oil,almond,coconut,sugar,whipping,coconut,butter,cherry,cocktail",cupcakes
2532,Mocha Cupcakes_2,"cake,sugar,flour,dutch",cupcakes
2533,Baileys & Coffee Cupcakes,"oil,sugar,vanilla,egg,coffee,warm",cupcakes
2534,Vegan Blackberry Chocolate Cupcakes,"blackberries,sugar,flour,cocoa,espresso,baking,salt,oil,almond,vanilla,butter,sugar,syrup",cupcakes
2535,Neapolitan Bonbon Cupcakes,"cocoa,flour,sugar,baking,baking,salt,egg,water,oil,vanilla,butter,red",cupcakes
2536,Snowball Cupcakes,"cake,coconut,icing,lemon,sugar,corn",cupcakes
2537,Lemon Coconut Cupcakes,"cake,water,lemon,oil,egg,pudding,lemon,milk,sugar,coconut,cheese,whipped",cupcakes
2538,Easy Vanilla Green Tea Cupcakes From A Box,"cake,vanilla,green",cupcakes
2539,Minty Cream Filled Cupcakes,"cake,oil,butter,egg,chocolate,marshmallow,butter,sugar,cr\u00e8me",cupcakes
2540,Butterbeer Cupcakes,"cake,flour,brown",cupcakes
2541,Blueberries Cupcakes,"egg,brown",cupcakes
2542,Snickerdoodle Cupcakes_2,"cake,butter,egg,milk,vanilla,sugar,flour,baking,salt,cinnamon,frosting,sugar,whipping,brown",cupcakes
2543,Neapolitan Cupcakes,"cake,flour,baking,butter,sugar,egg,vanilla,milk,cocoa,frosting,cheese,butter,sugar,berry",cupcakes
2544,Classic White Cupcakes,"butter,sugar,egg,milk,vanilla,flour,baking,salt,shortening,sugar,cocoa",cupcakes
2545,Funfetti Cupcakes,"cake,flour,baking,baking,salt,butter,oil,sugar,brown",cupcakes
2546,Monster Cupcakes,"cake,flour,baking,baking,cocoa,salt,butter,sugar,egg,vanilla,butter,sugar,milk,orange,mini",cupcakes
2547,Chocolate Guinness Frosted Cupcakes,"cake,beer,brown",cupcakes
2548,Green Velvet Cupcakes,"cake,butter,cocoa,green",cupcakes
2549,Firecracker Cupcakes,"eel,marshmallow,chocolate,cake",cupcakes
2550,Peanut Butter Cupcakes,"butter,brown",cupcakes
2551,Cinnamon Toast Crunch Cupcakes,"butter,sugar,egg,vanilla,flour,baking,baking,salt,cinnamon,milk,toast",cupcakes
2552,Margarita Cupcakes,"butter,sugar,egg,flour,baking,salt,lime,lime,butter,shortening,sugar,tequila",cupcakes
2553,Ghost Cupcakes,"cake,vanilla",cupcakes
2554,Snickers Cupcakes,"cake,flour,sugar,chocolate,baking,salt,egg,butter,oil,vanilla,water,milk,butter,caramel,nut,marshmallow,icing,shortening,sugar,vanilla,butter,water,chocolate,cocoa,snickers",cupcakes
2555,Eggnog Cupcakes_2,"cake,flour,sugar,baking,butter,egg,vanilla,nut,egg,milk,icing,shortening,sugar,rum",cupcakes
2556,Peking Duck,"duck,water,honey,onion,chinese",peking_duck
2557,Peking Duck_2,"lemon,honey,dark",peking_duck
2558,Peking Duck Pizza,"duck,water,vinegar,honey,pizza,cucumber,scallions,hoisin,duck",peking_duck
2560,Easy Peking Duck (Really),"duck,salt,soy,wine,chinese",peking_duck
2561,20-Minute Peking Duck,"oil,duck,hoisin,orange,orange,sriracha,flour,cucumber,onion,seeds",peking_duck
2562,Martha Liao's Peking Duck,"duck,scallions,gin,honey,corn",peking_duck
2563,Peking Duck breast with Clementine & Spices,"duck,clementine,vinegar,honey,cinnamon,anise,black",peking_duck
2564,Pancakes With Crispy Peking Duck,"duck,gin,salt,chinese",peking_duck
2565,Peking Duck Cookies,"flour,sugar,soda,baking,duck,egg,almond,spices",peking_duck
2566,Peking Duck (\u5317\u4eac\u70e4\u9e2d) with Mandarin Pancakes,"duck,honey,dark",peking_duck
2567,Peking Duck with Bulgur and Dried Fruits,"butter,duck,salt,black",peking_duck
2568,Peking Duck Grilled Cheese,"bread,butter,mayonnaise,onion,cilantro,hoisin,chinese",peking_duck
2569,Peking Duck Fried Rice,"hoisin,soy,cumin,chili,oil,garlic,carrot,duck,wine,rice,onion,ale,salt,egg,asparagus,tomato",peking_duck
2570,Peking Duck Western-Style Two Ways,"duck,gin,cinnamon,coriander,nut,pepper,soy,scallions,apple,honey,hoisin,cilantro",peking_duck
2571,Peking Duck with Mandarin Pancakes and Plum Sauce,"duck,syrup,soy,salt,baking,beer,flour,water,oil,sugar,vinegar,plum,gin,garlic,scallions,cucumber",peking_duck
2572,Peking Duck And Cucumber Tea Sandwiches,"duck,hoisin,plum,bread,mayonnaise,coriander,cucumber,onion",peking_duck
2573,Peking Duck Western-Style Two Ways_2,"duck,gin,cinnamon,coriander,nut,pepper,soy,scallions,apple,honey,hoisin,cilantro",peking_duck
2574,Peking Duck Consomme,"water,soy,rice,sugar,sherry,gin,chenpi,anise,cinnamon,chicken,onion,carrot,celery,garlic,bay",peking_duck
2584,Mom\u2019s Best Duck Pancakes (\u6625\u997c Mandarin Pancakes),"flour,water,water,oil",pancakes
2585,Chinese Duck Fried Rice,"roast,nut,rice,onion,carrot,garlic,gin,salt,black",fried_rice
2586,Tea Smoked Duck Breast with Duck Liver Ravioli,"duck,p\u00e2t\u00e9,chestnut,pear,wonton",ravioli
2592,Strawberry Macarons,"macarons,egg,sugar,tartar,sugar,almond,red",macarons
2593,French Macarons,"almond,sugar,egg,sugar,tartar,water,butter,ganache,jam",macarons
2594,Basic Macarons,"almond,sugar,egg,sugar,macarons",macarons
2595,French Macarons_2,"sugar,almond,salt,egg,tartar,sugar",macarons
2596,Ladure\u0301e Macarons,"macarons,almond,sugar,egg,sugar,ganache,chocolate,butter",macarons
2597,French Macarons_3,"almond,sugar,egg,sugar",macarons
2598,Pistachio Macarons,"macarons,pistachio,sugar,egg,salt,sugar,butter,almond,vanilla",macarons
2599,Chocolate Macarons,"almond,sugar,cocoa,egg,salt,sugar,chocolate,butter",macarons
2600,French Macarons_4,"almond,sugar,egg,sugar",macarons
2601,Matcha Raspberry French Macarons,"almond,sugar,egg,sugar,water,food",macarons
2602,Macarons,"sugar,almond,egg,sugar,food",macarons
2603,Basic French Macarons,"almond,sugar,egg,sugar,water",macarons
2604,Macarons_2,"egg,caster",macarons
2605,Tiramisu Macarons,"almond,sugar,espresso,egg,sugar,salt,tartar,mascarpone,vanilla",macarons
2606,Classic French Macarons,"almond,sugar,egg,tartar,sugar,food",macarons
2607,Macarons_3,"almond,sugar,egg,sugar,flavoring",macarons
2608,Macarons_4,"sugar,almond,egg,tartar,salt,sugar,food",macarons
2609,Raspberry Chocolate French Macarons,"macarons,sugar,almond,egg,sugar,berry,chocolate,butter",macarons
2610,Raspberry Macarons,"sugar,almond,egg,tartar,sugar,berry,food",macarons
2611,Vanilla Bean Macarons,"sugar,almond,egg,tartar,salt,sugar,vanilla",macarons
2612,Raspberry Coconut Macarons,"almond,sugar,egg,sugar,coconut,salt,pink",macarons
2613,Pistachio Macarons_2,"almond,flour,sugar,egg,tartar,sugar,food",macarons
2614,French Macarons_5,"almond,sugar,egg,sugar,water,ganache,butter",macarons
2615,Macarons_5,"sugar,almond,sugar,egg",macarons
2616,Chocolate Macarons_2,"almond,sugar,cocoa,egg,caster",macarons
2617,French Macarons_6,"almond,sugar,egg,sugar,tartar,water,butter,ganache,jam",macarons
2618,Springtime French Macarons,"egg,sugar,sugar,almond,salt,tartar,food",macarons
2619,Lime Macarons,"egg,sugar,almond,sugar,tartar,lime,food",macarons
2620,Macarons_6,"egg,sugar,almond,salt,sugar",macarons
2621,Chocolate Macarons_3,"egg,caster",macarons
2622,Kir Royale Macarons,"macarons,champ,egg,sugar,butter,raspberries",macarons
2623,Parisian Macarons,"sugar,almond,egg,salt,sugar",macarons
2625,Basic French Macarons_2,"almond,sugar,egg,sugar,vanilla,butter,egg,milk",macarons
2626,Hazelnut Macarons with Nutella Filling,"egg,sugar,tartar,almond,hazelnut,sugar,hazelnut",macarons
2627,Halloween French Macarons,"egg,almond,sugar,beans,sugar,cocoa,butter,milk,vanilla,chips,cocoa,corn",macarons
2628,Snickerdoodle Macarons,"sugar,almond,egg,tartar,sugar,vanilla,sugar,cinnamon,butter,brown",macarons
2629,Rose Macarons,"sugar,almond,egg,tartar,caster,pink",macarons
2631,Lemon French Macarons,"almond,sugar,egg,tartar,sugar,lemon,vanilla,lemon,food",macarons
2632,Mary A. Moy-Hochstetler's French Macarons,"sugar,almond,egg,sugar",macarons
2633,Fruity Pebbles Macarons,"chips,fruit,sugar,almond,egg,tartar,sugar",macarons
2634,Chocolate French Macarons,"almond,sugar,cocoa,egg,sugar,whipping,corn",macarons
2635,Macarons_7,"sugar,almond,egg,sugar,water,food",macarons
2636,Classic French Macarons_2,"almond,sugar,egg,tartar,sugar,food",macarons
2637,Lavender Honey Macarons,"sugar,almond,sugar,egg,food",macarons
2638,Snickerdoodle Macarons_2,"egg,sugar,sugar,almond,cinnamon,tartar,salt,butter,vanilla",macarons
2639,French Macarons_7,"almond,sugar,egg,sugar,vanilla",macarons
2640,Irish Cream Macarons,"almond,sugar,egg,tartar,salt,sugar,butter,sugar,vanilla,chocolate",macarons
2641,Kir Royale Macarons_2,"macarons,champ,egg,sugar,butter,raspberries",macarons
2642,Sashimi Sesame Tuna with Asian Dipping Sauce,"sake,miso,gin,orange,soy,rice,pepper,oil,ahi,seeds,black",sashimi
2643,Soy Miso Tuna Sashimi,"oil,lemon,miso,soy,wasabi,sushi",sashimi
2644,Salmon Sashimi Rice Bowl,"rice,salmon,avocado,egg,vinegar,furikake,soy,wasabi",sashimi
2645,Sicilian Sashimi,"fish,oil,capers,onion,black",sashimi
2646,Spiralized Sushi Bowl with Salmon Sashimi and Ginger Miso Dressing,"daikon,cucumber,carrot,nori,salmon,avocado,scallions,seeds,gin,apple,miso,soy,honey,tahini",sashimi
2647,Yellowtail Sashimi on Rice,"dashi,salt,grain,yellowtail,chives,nori",sashimi
2648,Healthy Sashimi Tuna Bites,"sashimi,soy,oil,chili,seeds,wasabi,onion",sashimi
2649,Lemon Pepper Seared Tuna Sashimi,sushi,sashimi
2650,Sashimi Poke,"fish,onion,onion,cilantro,soy,sugar,wasabi,gin,lime",sashimi
2651,Watermelon Sashimi,"melon,avocado,gari,onion,seeds,oil,tamari,wasabi",sashimi
2652,Tofu \u201cSashimi\u201d,"tofu,basil,grapes,oil,tamari,mirin,garlic,gin,scallions,togarashi",sashimi
2653,Sashimi Salad,tuna,sashimi
2655,Salmon Sashimi Bowl with Avocado,"rice,rice,sugar,salt,salmon,avocado,nori,soy,wasabi,sesame",sashimi
2656,Tuna Sashimi with Daikon and Ginger,sushi,sashimi
2657,Tuna Sashimi with Matsuhisa Dressing,"steak,salt,pepper,cucumber,lettuce,onion,japanese",sashimi
2658,Sashimi Bowl,"rice,water,brown",sashimi
2663,Geoduck Sashimi and Saute\u0301ed,"duck,wasabi,soy,butter,white",sashimi
2664,Sushi Rice & Spicy Tuna for Sushi,"oil,chili,soy,garlic,mayonnaise,scallions,rice,water,rice,sugar,mirin,salt",sushi
2665,Fluke Sashimi in Jalapeno sauce,"fish,chives,garlic,pepper,oil,pepper,salt,jalapeno",sashimi
2666,Albacore Tuna Sashimi with Ponzu,"albacore,avocado,ponzu,honey,soy,gin",sashimi
2667,Nobu's New Style Sashimi,"seeds,fillets,garlic,gin,chives,soy,lemon,gin,oil",sashimi
2668,Spicy Marinated Yellow Tail and Mandarin Sashimi,jalapeno,sashimi
2670,Mariana\u2019s Mexican Tuna Sashimi,"steak,cucumber,onion,avocado,lemon,mirin,tamari,chile",sashimi
2671,Tuna Ceviche_2,"steak,soy,oil,rice,pepper,lime,mint,black",ceviche
2673,Sous Vide Steak Sashimi with Ponzu Dressing,"beef,oil,butter,salt,cilantro,yuzu,rice,sake,soy",steak
2674,Snapper Sashimi With Chilli-lime Dressing,"soy,grapes,caster",sashimi
2675,Seaweed Salad,"seaweed,seeds,tomato,rice",seaweed_salad
2676,Salmon Sashimi Salad,"salmon,daikon,onion,gari,seeds,soy,mirin,rice,oil,oil,caster",sashimi
2677,Raw Slaw With Sashimi,"carrot,carrot,beets,cabbage,apple,salmon,black",sashimi
2680,Sous Vide 'Almost-Sashimi' Salmon,"salmon,oil,soup,lettuce,onion,dressing,gari,wasabi,soy",sashimi
2684,Brown Rice Sushi Balls,brown,sushi
2690,Tiramisu,"egg,egg,mascarpone,liqueur,sugar,espresso,ladyfingers,cocoa",tiramisu
2691,Tiramisu\u0300,"egg,sugar,mascarpone,rum,vanilla,brewed",tiramisu
2692,Tiramisu_2,"egg,sugar,mascarpone,whipping,ladyfingers,coffee,cocoa,chocolate",tiramisu
2693,Tiramisu_3,"egg,sugar,vanilla,mascarpone,salt,espresso,liqueur,ladyfingers,cocoa",tiramisu
2694,Tiramisu_4,"sugar,water,espresso,amaretto,hazelnut,mascarpone,vanilla,whipping,egg,ladyfingers,cocoa",tiramisu
2695,Tiramisu_5,"coffee,espresso,lady",tiramisu
2696,Tiramisu_6,"egg,sugar,marsala",tiramisu
2697,Tiramisu_7,"egg,sugar,mascarpone,vanilla,coffee,espresso,salt,lady",tiramisu
2698,Tiramisu_8,brewed,tiramisu
2699,Tiramisu_9,"coconut,tapioca,baking,salt,coconut,maple",tiramisu
2700,Tiramisu_10,"mascarpone,sponge,egg,caster",tiramisu
2701,Tiramisu_11,"coffee,espresso,kahlua,egg,sugar,salt,mascarpone,ladyfingers,dutch-processed",tiramisu
2702,Tiramisu_12,"mascarpone,sponge,egg,caster",tiramisu
2703,Tiramisu_13,"egg,salt,sugar,mascarpone,ladyfingers,coffee,cocoa",tiramisu
2704,Tiramisu_14,"espresso,rum,cognac,egg,salt,sugar,mascarpone,ladyfingers,chocolate,cocoa",tiramisu
2705,Simple Tiramisu,"egg,sugar,mascarpone,coffee,coffee,ladyfingers,cocoa,chocolate",tiramisu
2706,Tiramisu_15,"coffee,espresso,bran,egg,sugar,mascarpone,whipping,lady",tiramisu
2707,Tiramisu_16,"coffee,espresso,rum,vanilla,egg,sugar,salt,mascarpone,ladyfingers,cocoa,chocolate",tiramisu
2708,Tiramisu_17,"water,espresso,sugar,coffee,egg,marsala",tiramisu
2709,Tiramisu_18,"egg,sugar,milk,mascarpone,lady",tiramisu
2710,Tiramisu_19,brewed,tiramisu
2711,Classic Tiramisu,"water,sugar,espresso,whipping,vanilla,mascarpone,ladyfingers,cocoa",tiramisu
2712,Tiramisu_20,lady,tiramisu
2713,Tiramisu_21,"whipping,egg,sugar,vanilla,ladyfingers,coffee,cocoa",tiramisu
2714,Tiramisu_22,"egg,sugar,port,espresso,chocolate,mascarpone,ladyfingers",tiramisu
2715,Tiramisu_23,"sugar,egg,mascarpone,water,espresso,whipping,rum,savoiardi,cocoa,sugar",tiramisu
2717,Tiramisu_24,caster,tiramisu
2718,Tiramisu_25,"coffee,coffee,egg,sugar,salt,mascarpone,lady",tiramisu
2719,TIRAMISU WITH PAVESINI,"espresso,cookies,egg,sugar,mascarpone,cocoa",tiramisu
2720,Tiramisu_26,"mascarpone,sugar,biscuits,espresso,chocolate",tiramisu
2721,Tiramisu_27,"egg,sugar,mascarpone,ladyfingers,coffee,cocoa",tiramisu
2722,Tiramisu_28,brewed,tiramisu
2723,Tiramisu_29,"espresso,liqueur,mascarpone,vanilla,sugar,savoiardi,cocoa",tiramisu
2724,Tiramisu_30,"sugar,vanilla,sugar,egg,coffee,rum,mascarpone,ladyfingers,cocoa,chocolate",tiramisu
2725,Tiramisu_31,"egg,sugar,milk,mascarpone,lady",tiramisu
2726,Tiramisu_32,"egg,sugar,mascarpone,egg,kirsch,coffee,ladyfingers,cocoa",tiramisu
2727,Classic Tiramisu_2,"egg,sugar,mascarpone,whipping,ladyfingers,warm",tiramisu
2728,Easy Tiramisu,"egg,sugar,vanilla,mascarpone,ladyfingers,coffee,cocoa",tiramisu
2729,Tiramisu_33,lady,tiramisu
2730,Tiramisu_34,"egg,sugar,vanilla,mascarpone,lady",tiramisu
2731,Tantalizing Tiramisu,lady,tiramisu
2732,Tiramisu_35,"egg,sugar,vanilla,marsala",tiramisu
2733,Strawberry Tiramisu,"berry,liqueur,orange,mascarpone,whipping,sugar,vanilla,ladyfingers,strawberries",tiramisu
2734,Tiramisu_36,"egg,sugar,cheese,espresso,vermouth,savoiardi,chocolate",tiramisu
2735,Quick Tiramisu Trifles,"mascarpone,sugar,lady",tiramisu
2736,Tiramisu_37,"egg,sugar,mascarpone,whipping,ladyfingers,espresso,coffee,kahlua,cocoa,chocolate",tiramisu
2737,Tiramisu_38,"ladyfingers,espresso,chocolate,egg,sugar,mascarpone,sugar,rum,chocolate,cocoa",tiramisu
2738,Tiramisu_39,"egg,sugar,milk,vanilla,mascarpone,coffee,rum,cookies,cocoa",tiramisu
2739,Seared Scallops,"gin,black",scallops
2740,Glazed Scallops,"scallop,oil,pomegranate,salt,parsley,pomegranate",scallops
2741,Seared Scallops_2,"scallop,salt,pepper,grapes,butter",scallops
2742,Broiled Scallops,"scallop,garlic,butter,lemon",scallops
2743,Caramelized Scallops,"scallop,salt,black",scallops
2744,Perfectly Seared Scallops,"scallop,butter,oil,salt,black",scallops
2746,Scallops Picatta,"scallop,oil,flour,salt,lemon,white",scallops
2747,Scallops with Herbed Brown Butter,"scallop,salt,black",scallops
2748,Bacon-Wrapped Scallops with Chili Butter,"scallop,bacon,butter,chili,cayenne",scallops
2749,Grilled Scallops,"marinade,scallop,yuzukosho,soy,oil",scallops
2750,Seared Scallops_3,"scallop,black",scallops
2751,Scallops with Asparagus,"asparagus,oil,scallop,black",scallops
2752,Rosemary-Skewered Scallops,"scallop,rosemary,gin,black",scallops
2753,Garlic Scallops,"scallop,oil,butter,garlic,white",scallops
2754,Scallops Wrapped in Bacon,"bacon,scallop,brown",scallops
2755,Lemon Butter Scallops,"butter,scallop,salt,black",scallops
2756,Seared Scallops_4,"scallop,black",scallops
2757,Spicy Seared Scallops,"scallop,cajun,gin,salt,pepper,butter",scallops
2758,Saffron Scallops,"butter,shallot,mango,white",scallops
2759,Baked Scallops,"scallop,white",scallops
2760,Gingered Scallops,"grain,oil,scallop,salt,black",scallops
2761,Chinese Scallops,"oil,oil,scallop,reduced",scallops
2762,Seared Scallops with Carmelized Mango Slaw,"scallop,salt,pepper,garlic,oil,mango,cabbage,shallot,balsamic",scallops
2763,Seared Scallops with Shiitakes,"clementine,frisee,gin,shiitake,scallop,worcestershire,balsamic",scallops
2764,Dad's Excellent Scallops,"scallop,prosciutto,butter,water",scallops
2765,Parmesan Scallops,"cracker,cheese,scallop,butter",scallops
2766,Ginger-Lime Scallops,"sugar,gin,scallop,oil,salt,lime",scallops
2767,Seared Scallops with Shrimp Herb and Spring Vegetable Risotto,"broth,white",scallops
2768,Pan Seared Scallops with Curried Lemon Butter,"scallop,lemon,ghee,curry,salt,pepper,scallop",scallops
2769,Simple Pan Seared Scallops,"coconut,scallop,salt,black",scallops
2770,Linguini with Saute\u0301ed Scallops and Peas,"ling,peas,parsley,oil,butter,scallop,salt,pepper",scallops
2771,Seared White Wine Scallops,"scallop,butter,gin,garlic,shallot,salt,white",scallops
2772,How To Cook Scallops on the Stovetop,"scallop,salt,pepper,butter",scallops
2773,Seared Scallops with Lemon and Dill,"butter,scallop,shallot,white",scallops
2774,Coconut Crusted Sea Scallops,"coconut,gin,black",scallops
2775,Seared Scallops with Bacon,"bacon,scallop,salt,black",scallops
2776,Seared Sea Scallops over Julienned Zucchini,"scallop,lemon,salt,oil,vermouth,zucchini,lemon",scallops
2777,Seared White Wine Scallops_2,"scallop,butter,gin,garlic,shallot,salt,white",scallops
2778,Lemon-Caper Scallops,"scallop,butter,lemon,capers,parsley",scallops
2779,Bacon Wrapped Scallops,"scallop,bacon,salt,pepper,garlic",scallops
2781,Seared Scallops with Creamy Fettuccine and Peas,"butter,cheese,pepper,salt,nut,fettuccine,peas,lemon,oil,scallop",scallops
2782,Firecracker Scallops,"bacon,bacon,butter,garlic,scallop,horseradish",scallops
2783,Cajun Scallops,"oil,onion,cajun,black",scallops
2784,Sriracha Glazed Seared Scallops,"scallop,salt,pepper,oil,butter,white",scallops
2785,Linguine with Scallops and Pancetta,"ling,scallop,pancetta,oil,pepper,garlic,white",scallops
2786,Seared Scallops with White Beans and Spinach,"bacon,onion,garlic,beans,spinach,scallop,salt,black",scallops
2787,Seared Scallops with Asparagus Sauce,"scallop,salt,asparagus,broth,butter,oil",scallops
2788,Scallops with Garlic,"scallop,flour,gin,cloves,salt,pepper,lemon,parsley",scallops
2789,Bacon Grilled Cheese Sandwich,"bread,oil,cheddar,bacon,cheese",grilled_cheese_sandwich
2790,Grilled Cheese Sandwich With Garlic Confit And Baby Arugula,"bread,oil,cheddar,baby",grilled_cheese_sandwich
2791,Best Grilled Cheese Sandwich,"onion,bread,cheddar,butter",grilled_cheese_sandwich
2792,Avocado Tomato Grilled Cheese Sandwich,"bread,avocado,cheese,tomato,oil,salt,butter",grilled_cheese_sandwich
2793,Grilled Cheese Sandwich With Garlic Confit And Arugula,"bread,oil,cheddar,baby",grilled_cheese_sandwich
2794,Broccoli Ham Grilled Cheese Sandwich,"bread,cheddar,cheese,ham,broccoli,onion,garlic,salt,black",grilled_cheese_sandwich
2795,Fontina + Blackberry Basil Smash Grilled Cheese Sandwiches,"bread,blackberries,basil,cheese,oil",grilled_cheese_sandwich
2796,Garlic Parmesan Grilled Cheese Sandwich,"oil,bread,garlic,cheddar",grilled_cheese_sandwich
